ts,bid.curr.mth,target.7sec,baseline,R01_bid.curr.mth,R01_target.7sec
2015-10-01 11:29,84300,84500,83800,500,700
2015-10-01 11:29,84400,84600,83800,600,800
2015-10-01 11:29,84400,84600,83800,600,800
2015-10-01 11:29,84400,84600,83800,600,800
2015-10-01 11:29,84400,84700,83800,600,900
2015-10-01 11:29,84500,84700,83800,700,900
2015-10-01 11:29,84500,84800,83800,700,1000
2015-10-01 11:29,84500,84800,83800,700,1000
2015-10-01 11:29,84600,84900,83800,800,1100
2015-10-01 11:29,84600,84900,83800,800,1100
2015-10-01 11:29,84600,85000,83800,800,1200
2015-10-01 11:29,84700,85000,83800,900,1200
2015-10-01 11:29,84700,85100,83800,900,1300
2015-10-01 11:29,84800,85200,83800,1000,1400
2015-10-01 11:29,84800,85200,83800,1000,1400
2015-10-01 11:29,84900,85300,83800,1100,1500
2015-10-01 11:29,84900,85300,83800,1100,1500
2015-10-01 11:29,85000,85300,83800,1200,1500
2015-10-01 11:29,85000,85300,83800,1200,1500
2015-11-01 11:29,83500,83500,83500,0,0
2015-11-01 11:29,83500,83500,83500,0,0
2015-11-01 11:29,83500,83500,83500,0,0
2015-11-01 11:29,83500,83500,83500,0,0
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83500,83600,83500,0,100
2015-11-01 11:29,83600,83700,83500,100,200
2015-11-01 11:29,83600,83700,83500,100,200
2015-11-01 11:29,83600,83800,83500,100,300
2015-11-01 11:29,83600,83800,83500,100,300
2015-11-01 11:29,83600,83800,83500,100,300
2015-11-01 11:29,83600,83800,83500,100,300
2015-11-01 11:29,83600,83800,83500,100,300
2015-11-01 11:29,83700,83800,83500,200,300
2015-11-01 11:29,83700,83800,83500,200,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83800,83500,300,300
2015-11-01 11:29,83800,83900,83500,300,400
2015-11-01 11:29,83800,83900,83500,300,400
2015-11-01 11:29,83800,83900,83500,300,400
2015-11-01 11:29,83800,83900,83500,300,400
2015-11-01 11:29,83800,84000,83500,300,500
2015-11-01 11:29,83800,84000,83500,300,500
2015-11-01 11:29,83800,84000,83500,300,500
2015-11-01 11:29,83900,84100,83500,400,600
2015-11-01 11:29,83900,84100,83500,400,600
2015-11-01 11:29,83900,84100,83500,400,600
2015-11-01 11:29,83900,84100,83500,400,600
2015-11-01 11:29,84000,84100,83500,500,600
2015-11-01 11:29,84000,84100,83500,500,600
2015-11-01 11:29,84000,84100,83500,500,600
2015-11-01 11:29,84100,84100,83500,600,600
2015-11-01 11:29,84100,84200,83500,600,700
2015-11-01 11:29,84100,84200,83500,600,700
2015-11-01 11:29,84100,84300,83500,600,800
2015-11-01 11:29,84100,84300,83500,600,800
2015-11-01 11:29,84100,84300,83500,600,800
2015-11-01 11:29,84100,84400,83500,600,900
2015-11-01 11:29,84100,84500,83500,600,1000
2015-11-01 11:29,84200,84500,83500,700,1000
2015-11-01 11:29,84200,84600,83500,700,1100
2015-11-01 11:29,84300,84600,83500,800,1100
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83500,83500,0,0
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83500,83600,83500,0,100
2015-12-01 11:29,83600,83600,83500,100,100
2015-12-01 11:29,83600,83700,83500,100,200
2015-12-01 11:29,83600,83700,83500,100,200
2015-12-01 11:29,83600,83700,83500,100,200
2015-12-01 11:29,83600,83800,83500,100,300
2015-12-01 11:29,83600,83800,83500,100,300
2015-12-01 11:29,83600,83800,83500,100,300
2015-12-01 11:29,83600,83800,83500,100,300
2015-12-01 11:29,83700,83800,83500,200,300
2015-12-01 11:29,83700,83800,83500,200,300
2015-12-01 11:29,83700,83800,83500,200,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83800,83500,300,300
2015-12-01 11:29,83800,83900,83500,300,400
2015-12-01 11:29,83800,83900,83500,300,400
2015-12-01 11:29,83800,83900,83500,300,400
2015-12-01 11:29,83800,84000,83500,300,500
2015-12-01 11:29,83800,84000,83500,300,500
2015-12-01 11:29,83800,84000,83500,300,500
2015-12-01 11:29,83800,84100,83500,300,600
2015-12-01 11:29,83900,84100,83500,400,600
2015-12-01 11:29,83900,84100,83500,400,600
2015-12-01 11:29,83900,84100,83500,400,600
2015-12-01 11:29,84000,84100,83500,500,600
2015-12-01 11:29,84000,84200,83500,500,700
2015-12-01 11:29,84000,84200,83500,500,700
2015-12-01 11:29,84100,84200,83500,600,700
2015-12-01 11:29,84100,84300,83500,600,800
2015-12-01 11:29,84100,84400,83500,600,900
2015-12-01 11:29,84100,84400,83500,600,900
2015-12-01 11:29,84100,84500,83500,600,1000
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81500,81500,0,0
2016-01-01 11:29,81500,81600,81500,0,100
2016-01-01 11:29,81500,81600,81500,0,100
2016-01-01 11:29,81500,81600,81500,0,100
2016-01-01 11:29,81500,81600,81500,0,100
2016-01-01 11:29,81500,81600,81500,0,100
2016-01-01 11:29,81500,81700,81500,0,200
2016-01-01 11:29,81500,81700,81500,0,200
2016-01-01 11:29,81600,81700,81500,100,200
2016-01-01 11:29,81600,81800,81500,100,300
2016-01-01 11:29,81600,81800,81500,100,300
2016-01-01 11:29,81600,81800,81500,100,300
2016-01-01 11:29,81600,81800,81500,100,300
2016-01-01 11:29,81700,81800,81500,200,300
2016-01-01 11:29,81700,81800,81500,200,300
2016-01-01 11:29,81700,81800,81500,200,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81800,81500,300,300
2016-01-01 11:29,81800,81900,81500,300,400
2016-01-01 11:29,81800,81900,81500,300,400
2016-01-01 11:29,81800,81900,81500,300,400
2016-01-01 11:29,81800,82000,81500,300,500
2016-01-01 11:29,81800,82000,81500,300,500
2016-01-01 11:29,81800,82000,81500,300,500
2016-01-01 11:29,81800,82100,81500,300,600
2016-01-01 11:29,81900,82100,81500,400,600
2016-01-01 11:29,81900,82100,81500,400,600
2016-01-01 11:29,81900,82100,81500,400,600
2016-01-01 11:29,82000,82200,81500,500,700
2016-01-01 11:29,82000,82200,81500,500,700
2016-01-01 11:29,82000,82200,81500,500,700
2016-01-01 11:29,82100,82200,81500,600,700
2016-01-01 11:29,82100,82200,81500,600,700
2016-01-01 11:29,82100,82200,81500,600,700
2016-01-01 11:29,82100,82200,81500,600,700
2016-02-01 11:29,81500,81600,81500,0,100
2016-02-01 11:29,81500,81600,81500,0,100
2016-02-01 11:29,81500,81600,81500,0,100
2016-02-01 11:29,81500,81700,81500,0,200
2016-02-01 11:29,81500,81700,81500,0,200
2016-02-01 11:29,81500,81800,81500,0,300
2016-02-01 11:29,81500,81800,81500,0,300
2016-02-01 11:29,81600,81800,81500,100,300
2016-02-01 11:29,81600,81800,81500,100,300
2016-02-01 11:29,81600,81800,81500,100,300
2016-02-01 11:29,81700,81800,81500,200,300
2016-02-01 11:29,81700,81800,81500,200,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81800,81500,300,300
2016-02-01 11:29,81800,81900,81500,300,400
2016-02-01 11:29,81800,81900,81500,300,400
2016-02-01 11:29,81800,82000,81500,300,500
2016-02-01 11:29,81800,82000,81500,300,500
2016-02-01 11:29,81800,82100,81500,300,600
2016-02-01 11:29,81800,82100,81500,300,600
2016-02-01 11:29,81800,82100,81500,300,600
2016-02-01 11:29,81900,82100,81500,400,600
2016-02-01 11:29,81900,82100,81500,400,600
2016-02-01 11:29,82000,82200,81500,500,700
2016-02-01 11:29,82000,82200,81500,500,700
2016-02-01 11:29,82100,82300,81500,600,800
2016-02-01 11:29,82100,82300,81500,600,800
2016-02-01 11:29,82100,82400,81500,600,900
2016-02-01 11:29,82100,82400,81500,600,900
2016-02-01 11:29,82100,82500,81500,600,1000
2016-02-01 11:29,82200,82600,81500,700,1100
2016-02-01 11:29,82200,82600,81500,700,1100
2016-02-01 11:29,82300,82700,81500,800,1200
2016-02-01 11:29,82300,82700,81500,800,1200
2016-02-01 11:29,82400,82800,81500,900,1300
2016-02-01 11:29,82400,82900,81500,900,1400
